timeStamp,wattsupPower,currentCPUFrequency,userTime1Sec,percentCPU,interrupts,interruptsSoftware,numberOfProcesses,percentVirtualMemory,systemCalls,sharedMemoryUsedBytes,instructions,missRatio
Mon May 18 18:23:40 2020,68.8,1201.33059375,0.028408588124620725,0.2,249.9955748160926,238.6321395971793,388,2.0,238.6321395971793,304214016,5126616,0.01943646161199666
Mon May 18 18:23:46 2020,68.5,1206.1954999999996,0.0021870147407291613,0.1,215.2022452767591,213.23393205776432,388,2.0,213.23393205776432,304214016,5299513,0.016311516560627494
Mon May 18 18:23:54 2020,67.3,1204.9154999999996,0.0,0.1,205.0712837820881,196.10837802238143,388,2.0,196.10837802238143,304214016,5356618,0.01814728258167172
Mon May 18 18:24:00 2020,67.5,1207.4367499999996,0.002170544505417325,0.1,288.8994666755225,193.17845630444404,388,2.0,193.17845630444404,304214016,5682088,0.01739039302491079
Mon May 18 18:24:08 2020,67.5,1214.4515,0.0017987271563264509,0.1,285.27812008554025,201.45743663039414,388,2.0,201.45743663039414,304214016,4661571,0.01345314883391019
Mon May 18 18:24:14 2020,67.3,1209.75040625,0.0021824683721370095,0.1,215.84611677776886,219.3380660886327,388,2.0,219.3380660886327,304214016,5073563,0.015236557045929218
Mon May 18 18:24:22 2020,66.9,1203.2847500000005,0.003586724674518447,0.1,212.8721092344172,199.95990041817623,388,2.0,199.95990041817623,304214016,10872088,0.022221395994447748
Mon May 18 18:24:28 2020,67.2,1206.638375,0.0021787906440293033,0.1,211.34269719471985,197.83419489979957,388,2.0,197.83419489979957,304214016,5294910,0.014104410632973229
Mon May 18 18:24:36 2020,67.3,1213.15721875,0.00179780900588757,0.1,219.69226542996586,216.27642824242955,388,2.0,216.27642824242955,304214016,5227370,0.014108984749877013
Mon May 18 18:24:43 2020,67.3,1204.0909687500005,0.006566800183237593,0.1,212.7643273900143,193.93950006949862,388,2.0,193.93950006949862,304214016,6197863,0.014621882194104513
Mon May 18 18:24:50 2020,75.4,1200.9231249999996,0.0017859703411904565,0.1,208.06554939931564,195.9209508077676,388,2.0,195.9209508077676,304214016,4882692,0.018951314473571103
Mon May 18 18:24:57 2020,67.4,1204.8047187500003,0.0021887067492894537,0.1,219.52729186054958,213.61778350538026,388,2.0,213.61778350538026,304214016,5480980,0.018113929519224838
Mon May 18 18:25:04 2020,67.5,1206.9241874999996,0.0,0.1,242.34606767513938,260.09182263064145,388,2.0,260.09182263064145,304214016,4954089,0.013226189731724096
Mon May 18 18:25:11 2020,67.9,1207.12925,0.0021848415787017873,0.1,264.5843087740396,264.8027929266193,385,2.0,264.8027929266193,304214016,5374887,0.012085492822088704
Mon May 18 18:25:18 2020,68.2,1213.2127500000004,0.001797969333201947,0.1,248.29957046511672,251.71571227455712,385,2.0,251.71571227455712,304214016,6357079,0.017231572818540094
Mon May 18 18:25:25 2020,67.3,1213.7413750000005,0.008738260701038522,0.1,272.1968205838469,276.5659509302971,385,2.0,276.5659509302971,304214016,5947883,0.01195725241602637
Mon May 18 18:25:32 2020,67.5,1201.362,0.0017997889165185142,0.1,219.7542316188004,201.21640536430698,385,2.0,201.21640536430698,304214016,10093376,0.019270166831967226
Mon May 18 18:25:40 2020,76.7,1205.4660312499998,0.016095220730034214,0.2,223.18706115933517,190.81778385978416,385,2.0,190.81778385978416,304214016,4845411,0.012392920098549587
Mon May 18 18:25:46 2020,67.4,1204.9862499999995,0.0,0.1,216.9511294663504,212.58591559378803,385,2.0,212.58591559378803,304214016,5860802,0.020704859493867408
Mon May 18 18:25:54 2020,68.2,1204.9746874999996,0.001794995977680047,0.1,197.27006235636662,174.47361293028968,385,2.0,174.47361293028968,304214016,5355915,0.03221057905299096
Mon May 18 18:26:00 2020,69.3,1206.0359062500004,0.0,0.1,227.9681001129844,218.840683330577,386,2.0,218.840683330577,304214016,5796609,0.023553698697468664
Mon May 18 18:26:08 2020,67.0,1207.2582187500002,0.0017953298400670914,0.1,219.20977837191228,204.84713933034558,386,2.0,204.84713933034558,304214016,5388512,0.011714401145115615
Mon May 18 18:26:14 2020,67.3,1207.2123125,0.0021855358709029936,0.1,215.05672448938785,212.4340815078099,386,2.0,212.4340815078099,304214016,5013335,0.017001091266791675
Mon May 18 18:26:22 2020,85.6,1206.1577187499995,0.0,0.1,198.33847185851207,177.37586914175876,385,2.0,177.37586914175876,304214016,11582579,0.01991088747858756
Mon May 18 18:26:29 2020,70.3,1209.45071875,0.0021787385283196497,0.1,222.66707220252158,222.01345065985277,385,2.0,222.01345065985277,304214016,5637235,0.015730266716996098
Mon May 18 18:26:36 2020,67.6,1213.6999687499995,0.0017972726344894798,0.1,214.95381188953388,203.8107213066316,386,2.0,203.8107213066316,304214016,4859979,0.013735537612864172
Mon May 18 18:26:43 2020,67.2,1208.0748125000005,0.002196780144742297,0.1,201.66441240416276,188.04437583656133,386,2.0,188.04437583656133,304214016,5254398,0.02054660256277985
Mon May 18 18:26:50 2020,83.5,1206.0676875000004,0.0035649086115405455,0.1,212.1120621891177,196.7829551737697,386,2.0,196.7829551737697,304214016,5753924,0.02558989697573945
Mon May 18 18:26:57 2020,67.6,1211.890125,0.0,0.1,208.62601669534638,195.9022428064609,386,2.0,195.9022428064609,304214016,5397407,0.018877240054888368
Mon May 18 18:27:04 2020,70.8,1230.5173750000004,0.0,0.1,217.014667965763,200.6802305919959,386,2.0,200.6802305919959,304214016,5277785,0.018429423504383147
Mon May 18 18:27:11 2020,69.2,1221.9725624999996,0.0021879860258761253,0.1,208.0774757117136,202.82630913223812,386,2.0,202.82630913223812,304214016,5748063,0.016285920934253004
Mon May 18 18:27:18 2020,68.9,1208.12053125,0.0017987546578110145,0.1,207.036656100782,198.94226033663327,386,2.0,198.94226033663327,304214016,5799480,0.014960096243455274
Mon May 18 18:27:25 2020,67.8,1210.75321875,0.004402207608768134,0.1,227.37402807507968,208.22442454891132,386,2.0,208.22442454891132,304214016,5255091,0.02865465183625672
Mon May 18 18:27:32 2020,70.1,1242.36675,0.0,0.1,223.27565289297996,199.96172929772902,386,2.0,199.96172929772902,304214016,11182489,0.020513664647393244
Mon May 18 18:27:40 2020,68.1,1205.012,0.019682813313754804,0.1,291.6635054875684,285.7586615114397,386,2.0,285.7586615114397,304214016,5654011,0.013192924656373513
Mon May 18 18:27:46 2020,67.8,1210.0226875,0.0,0.1,249.04242204797268,283.3704819790805,386,2.0,283.3704819790805,304214016,5652228,0.015027407328855038
Mon May 18 18:27:54 2020,67.5,1217.9399374999996,0.0017979735357137035,0.1,234.27595693997122,246.14258254092144,386,2.0,246.14258254092144,304214016,5747647,0.013403546895378132
Mon May 18 18:28:00 2020,67.4,1257.18515625,0.0021729158154774157,0.1,225.33137510155663,231.85012269369426,386,2.0,231.85012269369426,304214016,5716987,0.03326447305359533
Mon May 18 18:28:08 2020,67.1,1257.22678125,0.0017896112073582853,0.1,221.37490098976238,215.6481452648857,386,2.0,215.6481452648857,304214016,5697901,0.01153201668913198
Mon May 18 18:28:14 2020,67.7,1209.90284375,0.002189458249691039,0.1,191.13970056969703,173.18614335696492,386,2.0,173.18614335696492,304214016,5710392,0.0149878168904557
Mon May 18 18:28:22 2020,66.9,1202.9629062499996,0.0017998187180219602,0.1,199.23993653839057,176.3822383086023,386,2.0,176.3822383086023,304214016,10994093,0.017926243494442124
Mon May 18 18:28:29 2020,67.6,1234.8476874999994,0.0017984433710603446,0.1,216.3527423744201,207.54036965925246,386,2.0,207.54036965925246,304214016,57669217,0.012432142676298084
Mon May 18 18:28:37 2020,67.7,1270.9646562500004,0.0,0.1,212.6558883803274,187.08676378252343,386,2.0,187.08676378252343,304214016,4881006,0.013121782791809478
Mon May 18 18:28:43 2020,67.3,1220.1097812500002,0.0,0.1,221.32835504917338,211.92408699866505,386,2.0,211.92408699866505,304214016,5972688,0.013856963851327621
Mon May 18 18:28:51 2020,85.6,1229.27359375,0.0017862600952083519,0.1,208.63517406836263,201.490133860542,386,2.0,201.490133860542,304214016,4751535,0.016190208976317403
Mon May 18 18:28:57 2020,67.1,1222.6884374999995,0.002185440241972513,0.1,239.08716781580762,246.08057674643453,385,2.0,246.08057674643453,304214016,5531288,0.017841324278075627
Mon May 18 18:29:05 2020,67.4,1220.09715625,0.0017811333176731114,0.1,211.42051968838,195.74654687239232,386,2.0,195.74654687239232,304214016,4827797,0.012954271546763416
Mon May 18 18:29:12 2020,67.3,1228.29128125,0.0021820644286138875,0.1,218.86106708189897,208.82357048591962,386,2.0,208.82357048591962,304214016,10256430,0.01646525882360831
Mon May 18 18:29:19 2020,70.5,1201.02615625,0.0,0.1,186.68250117215072,158.5006235913549,386,2.0,158.5006235913549,304214016,5348164,0.015091794133197209
Mon May 18 18:29:26 2020,67.6,1201.697875,0.006566872055465779,0.1,241.44199755493457,248.2277653919273,386,2.0,248.2277653919273,304214016,5619053,0.015003941418080738
Mon May 18 18:29:33 2020,70.0,1202.3108437500002,0.0017924763628794234,0.1,217.7858829577438,203.26682409389423,386,2.0,203.26682409389423,304214016,5108048,0.016395178511550746
Mon May 18 18:29:41 2020,67.5,1203.6538750000002,0.021405781935688952,0.2,243.669150807658,213.3442930936742,386,2.0,213.3442930936742,304214016,5049735,0.014811707380038078
Mon May 18 18:29:47 2020,67.2,1203.9530625,0.0021915622171339807,0.1,213.23900849339958,204.0344469756989,386,2.0,204.0344469756989,304214016,5274170,0.021163930558409632
Mon May 18 18:29:55 2020,67.5,1202.30625,0.0017963447574543966,0.1,215.56137571269983,214.84283779365745,386,2.0,214.84283779365745,304214016,4839267,0.01422909975434516
Mon May 18 18:30:01 2020,67.4,1205.02615625,0.0021847780925628997,0.1,210.39412521924243,204.71370231612687,386,2.0,204.71370231612687,304214016,101526546,0.051888871597361295
Mon May 18 18:30:09 2020,68.5,1203.28909375,0.0017970304866473214,0.1,219.4174171065797,201.8065187638731,387,2.0,201.8065187638731,304214016,5757286,0.017173780992876468
Mon May 18 18:30:15 2020,68.3,1246.20428125,0.002189589605699561,0.1,207.35413063879525,195.74930600959132,387,2.0,195.74930600959132,304214016,6895155,0.031845792725684566
Mon May 18 18:30:23 2020,67.4,1205.0968750000004,0.001794455570652805,0.1,213.7196532896587,216.23189102774032,387,2.0,216.23189102774032,304214016,4633922,0.014985903181853241
Mon May 18 18:30:29 2020,67.4,1201.3594687499995,0.002170005670689901,0.1,220.2555702416713,215.6985584435678,387,2.0,215.6985584435678,304214016,6996517,0.014481911725267124
Mon May 18 18:30:37 2020,68.0,1204.1815624999995,0.0,0.1,251.86227760191827,240.52037374993762,387,2.0,240.52037374993762,304214016,5572505,0.01446110669416976
Mon May 18 18:30:43 2020,67.1,1208.13,0.0021948991953376546,0.1,253.7303408371082,250.87697195226184,387,2.0,250.87697195226184,304214016,5921457,0.01337658137981185
Mon May 18 18:30:51 2020,86.4,1205.1699062500004,0.0,0.1,229.19571404014744,218.128631274969,387,2.0,218.128631274969,304214016,5501752,0.012907365055679007
Mon May 18 18:30:57 2020,67.5,1209.3916562500006,0.004380282934081156,0.1,264.78810928368137,257.7796564325004,387,2.0,257.7796564325004,304214016,6840960,0.014970405237696181
Mon May 18 18:31:05 2020,67.6,1204.8468437499996,0.001789940826731382,0.1,226.96449133373318,212.64496506662076,387,2.0,212.64496506662076,304214016,5436698,0.01295627589828277
Mon May 18 18:31:11 2020,67.6,1207.09521875,0.0021785139215718813,0.1,218.2870998205994,210.66230092467026,387,2.0,210.66230092467026,304214016,5645675,0.013189554640331842
Mon May 18 18:31:19 2020,67.8,1231.3585625,0.0017956299710189952,0.1,218.8872983597279,207.39526628833943,387,2.0,207.39526628833943,304214016,5574712,0.015893229055978238
Mon May 18 18:31:26 2020,67.3,1217.0434374999998,0.004381415354588263,0.1,214.25121063982903,203.73581379861042,387,2.0,203.73581379861042,304214016,5141899,0.01614116157492253
Mon May 18 18:31:33 2020,77.3,1201.8992812500005,0.00179861869255573,0.1,217.2731429171654,201.62515994217082,387,2.0,201.62515994217082,304214016,4686505,0.01202208830541146
Mon May 18 18:31:41 2020,69.5,1202.4190312499998,0.012472031439561415,0.1,224.4965664497365,202.9377691954364,387,2.0,202.9377691954364,304214016,5799279,0.017382491166445684
Mon May 18 18:31:47 2020,68.8,1206.995,0.0,0.1,217.70395769571437,207.39974217537338,386,2.0,207.39974217537338,304214016,5067303,0.02142196052311672
Mon May 18 18:31:55 2020,67.4,1202.34709375,0.0017993675900210278,0.1,208.90658187086729,204.76803632131524,386,2.0,204.76803632131524,304214016,4614448,0.0160365623987176
Mon May 18 18:32:01 2020,67.5,1204.8561249999998,0.0021873341921863133,0.1,206.26561893356518,193.36034691121063,386,2.0,193.36034691121063,304214016,4863517,0.01333118701363619
Mon May 18 18:32:09 2020,67.2,1200.9599062499994,0.0017994327544157394,0.1,221.87005324701332,212.3330598795424,387,2.0,212.3330598795424,304214016,5552504,0.019592769169646404
Mon May 18 18:32:15 2020,67.3,1200.79175,0.002183319780699187,0.1,202.61208017761746,195.4071247402668,387,2.0,195.4071247402668,304214016,7453411,0.031398606493317265
Mon May 18 18:32:23 2020,68.4,1202.01625,0.0017943924594864536,0.1,201.51026832088112,189.308399891834,387,2.0,189.308399891834,304214016,5721406,0.01674192999042815
Mon May 18 18:32:29 2020,67.3,1216.8068124999998,0.0021877988591246927,0.1,199.96482019355892,185.0877876189834,387,2.0,185.0877876189834,304214016,6819118,0.021313412102269197
Mon May 18 18:32:37 2020,68.1,1200.8962499999998,0.0017963070876965844,0.1,210.527185580253,191.1270695028918,387,2.0,191.1270695028918,304214016,5071379,0.012458317042265342
Mon May 18 18:32:43 2020,67.4,1200.92834375,0.0021901371500013104,0.1,214.4144317776643,203.0257183430999,387,2.0,203.0257183430999,304214016,5395046,0.013729624106545995
Mon May 18 18:32:51 2020,86.2,1204.0096874999995,0.0017857749177461145,0.1,195.36377127081101,171.79154292734933,387,2.0,171.79154292734933,304214016,5445441,0.012939046615685491
Mon May 18 18:32:57 2020,67.2,1215.0706249999996,0.0,0.1,220.85710523380942,222.60993940233175,387,2.0,222.60993940233175,304214016,5286245,0.02426440597852397
Mon May 18 18:33:05 2020,73.2,1200.953625,0.001794339011664436,0.1,258.7436792166921,244.74783526461033,387,2.0,244.74783526461033,304214016,5282414,0.01668188820748111
Mon May 18 18:33:11 2020,67.6,1200.9094374999995,0.0021872365941494006,0.1,262.4683971645539,261.37477884303496,387,2.0,261.37477884303496,304214016,6270625,0.013762643975638427
Mon May 18 18:33:19 2020,68.0,1201.08609375,0.0017948011507804996,0.1,246.0672318136393,240.14438815948174,387,2.0,240.14438815948174,304214016,5631174,0.01376701740139018
Mon May 18 18:33:25 2020,67.5,1201.107,0.0065765143016408255,0.1,260.86840241340536,259.7723166889793,387,2.0,259.7723166889793,304214016,6373544,0.013426592365594249
Mon May 18 18:33:33 2020,69.4,1200.9961562499998,0.0017988459040538555,0.1,233.84996186446773,213.70288822691361,387,2.0,213.70288822691361,304214016,5590792,0.015274073924988175
Mon May 18 18:33:39 2020,66.9,1202.9679062500004,0.01313829668775175,0.2,246.34306457779425,233.20476780031188,387,2.0,233.20476780031188,304214016,5381212,0.014589758007341153
Mon May 18 18:33:47 2020,70.8,1201.02921875,0.001793827554723196,0.1,212.56856008748142,203.06127427766154,387,2.0,203.06127427766154,304214016,4765526,0.022918624417953944
Mon May 18 18:33:54 2020,67.5,1206.06275,0.0,0.1,215.66424477694332,216.10303266051795,387,2.0,216.10303266051795,304214016,5216550,0.012083198097971664
Mon May 18 18:34:01 2020,67.8,1202.9144062500004,0.0017976029041611395,0.1,204.74696582613154,184.43405350097538,387,2.0,184.43405350097538,304214016,5351964,0.01694040436197046
Mon May 18 18:34:09 2020,67.9,1208.65115625,0.001795363362069785,0.1,221.7273801716116,206.82586393335754,387,2.0,206.82586393335754,304214016,5636358,0.02045969729840686
Mon May 18 18:34:15 2020,68.2,1209.92625,0.0,0.1,207.3575545661624,196.83624101523662,387,2.0,196.83624101523662,304214016,5811466,0.017325385488433955
Mon May 18 18:34:23 2020,76.4,1206.02028125,0.0017972388018355325,0.1,205.42439007557567,201.47046480727937,387,2.0,201.47046480727937,304214016,4804972,0.015501670456661218
Mon May 18 18:34:29 2020,67.7,1200.8220625,0.0021687462938065312,0.1,238.56208654208373,229.88710157691708,386,2.0,229.88710157691708,304214016,5239308,0.014995957020012753
Mon May 18 18:34:37 2020,67.7,1202.8750625,0.0017974784210881942,0.1,216.5961545824287,198.4416221236525,387,2.0,198.4416221236525,304214016,5435821,0.014053249193462616
Mon May 18 18:34:43 2020,68.0,1200.86384375,0.0021803222957013798,0.1,208.43880642183396,195.13884074010605,387,2.0,195.13884074010605,304214016,5221259,0.013650137715704006
Mon May 18 18:34:51 2020,86.6,1201.04696875,0.0,0.1,204.2079774735432,185.52932342143367,387,2.0,185.52932342143367,304214016,6042440,0.02742435321564121
Mon May 18 18:34:57 2020,66.9,1200.9341875,0.0021883983905082753,0.1,207.02248272916032,197.1746902103313,387,2.0,197.1746902103313,304214016,5709665,0.03066233704216608
Mon May 18 18:35:05 2020,67.1,1204.898375,0.001789391208353284,0.1,219.02147859897119,205.95892309429397,387,2.0,205.95892309429397,304214016,25606370,0.11216245177882554
Mon May 18 18:35:11 2020,67.4,1205.62059375,0.0021890666722146086,0.1,218.68775525884945,209.93148878201862,387,2.0,209.93148878201862,304214016,5447733,0.018630074345912916
Mon May 18 18:35:19 2020,67.7,1203.04540625,0.0017957093756038286,0.1,198.06673933303765,186.0354868078214,387,2.0,186.0354868078214,304214016,5125802,0.016850873041177602
Mon May 18 18:35:26 2020,67.6,1212.381625,0.0053908162523711185,0.1,219.58591343786728,213.6560156118037,387,2.0,213.6560156118037,304214016,4920382,0.017597144440642903
Mon May 18 18:35:34 2020,68.4,1203.7585312499998,0.0017937521774326925,0.1,238.03091926572392,243.5915511400551,386,2.0,243.5915511400551,304214016,6336982,0.014768745298768966
Mon May 18 18:35:40 2020,81.8,1203.28075,0.013016460628217636,0.2,278.98613920497195,267.9221476812911,386,2.0,267.9221476812911,304214016,5515965,0.01541500172988674
Mon May 18 18:35:48 2020,70.1,1207.7660625,0.001798006186666594,0.1,258.37349479908715,252.79967549583617,386,2.0,252.79967549583617,304214016,6199058,0.014363161728051882
Mon May 18 18:35:56 2020,67.3,1207.1558124999995,0.001793240816839799,0.1,254.46086574795362,253.0262731292195,386,2.0,253.0262731292195,304214016,5619463,0.014402159878756147
Mon May 18 18:36:02 2020,67.7,1208.174375,0.0,0.1,251.2034193346754,247.71145173315082,386,2.0,247.71145173315082,304214016,10288882,0.018414889724788275
Mon May 18 18:36:10 2020,67.3,1211.72328125,0.001787432498443391,0.1,213.77692163735247,207.16342155325376,386,2.0,207.16342155325376,304214016,6187016,0.01382658123848552
Mon May 18 18:36:16 2020,67.3,1213.178,0.0021867401272469755,0.1,204.46020646763398,188.2783291643132,386,2.0,188.2783291643132,304214016,5187457,0.013574900540988852
Mon May 18 18:36:24 2020,67.6,1204.72040625,0.0017936784986341285,0.1,218.29067816295031,211.4746997157916,386,2.0,211.4746997157916,304214016,5193648,0.015277885720596716
Mon May 18 18:36:30 2020,67.4,1206.4027812499996,0.0021728652959252647,0.1,210.55065188133202,211.85437108802762,386,2.0,211.85437108802762,304214016,6194363,0.017772676790956815
Mon May 18 18:36:38 2020,67.9,1204.8503750000004,0.001799103106868091,0.1,209.77542694966561,201.85937310250839,385,2.0,201.85937310250839,304214016,5660210,0.01888759449919363
Mon May 18 18:36:44 2020,67.4,1207.86321875,0.0,0.1,218.83627199184292,207.0309186576177,385,2.0,207.0309186576177,304214016,5816605,0.015812726076375953
Mon May 18 18:36:52 2020,85.9,1204.8596562500004,0.0,0.1,207.8726758356437,188.1606117477809,385,2.0,188.1606117477809,304214016,11105727,0.01978654452750292
Mon May 18 18:36:58 2020,67.4,1204.7606875,0.0,0.1,197.78939210687008,186.64324956825092,385,2.0,186.64324956825092,304214016,5185696,0.01547070954361699
Mon May 18 18:37:06 2020,67.9,1205.68271875,0.0,0.1,215.55961830767305,212.1663848794661,385,2.0,212.1663848794661,304214016,5353408,0.012789215429479457
Mon May 18 18:37:12 2020,66.7,1206.7331250000002,0.006560883414364687,0.1,224.81960304468728,212.79131688957267,385,2.0,212.79131688957267,304214016,10656662,0.017964723560224133
Mon May 18 18:37:19 2020,70.3,1208.0391874999996,0.0,0.1,216.0418695228822,211.2602587286132,385,2.0,211.2602587286132,304214016,4852125,0.017401338840962226
Mon May 18 18:37:27 2020,67.3,1205.48265625,0.005379925929318591,0.1,210.8930945961334,207.84446992935256,385,2.0,207.84446992935256,304214016,4757349,0.01770810941670719
Mon May 18 18:37:33 2020,67.3,1211.8814375000004,0.0,0.1,221.37444173581403,215.6359218104589,385,2.0,215.6359218104589,304214016,4871836,0.015356378786172728
Mon May 18 18:37:41 2020,80.9,1214.4924374999996,0.008925481030656844,0.1,252.59111175612588,224.56510147647086,385,2.0,224.56510147647086,304214016,5068822,0.017195248726120074
Mon May 18 18:37:47 2020,67.4,1204.7630625000004,0.0021898398968988077,0.1,209.34868907427585,202.56018555826896,385,2.0,202.56018555826896,304214016,5511972,0.02162793378216744
Mon May 18 18:37:55 2020,67.4,1203.8801875,0.0035852862632380273,0.1,204.00279293806148,205.79543610974918,385,2.0,205.79543610974918,304214016,5892414,0.013451802317129441
Mon May 18 18:38:01 2020,67.1,1206.5173125,0.0021918197872978933,0.1,200.9898696283704,188.05813319644687,385,2.0,188.05813319644687,304214016,4798563,0.014697606098072406
Mon May 18 18:38:09 2020,67.2,1206.0374375,0.0,0.1,220.96668980957944,208.59112033160787,386,2.0,208.59112033160787,304214016,4952546,0.014900843171794612
Mon May 18 18:38:15 2020,67.3,1206.8656562500005,0.0021897540626273737,0.1,208.90253251620476,197.29683626530445,386,2.0,197.29683626530445,304214016,8391771,0.031485740350295215
Mon May 18 18:38:23 2020,69.0,1206.0351875,0.0017932118758939375,0.1,200.83972523691017,191.6943448913009,386,2.0,191.6943448913009,304214016,5818546,0.015703134480546804
Mon May 18 18:38:29 2020,67.4,1252.5329687499998,0.002171736537183949,0.1,203.2745444239577,193.50172978819046,386,2.0,193.50172978819046,304214016,4953111,0.013992884407152384
Mon May 18 18:38:37 2020,68.2,1227.41509375,0.001797000693729003,0.1,240.79809834194336,222.4686908562133,386,2.0,222.4686908562133,304214016,6780968,0.017932018913373184
Mon May 18 18:38:43 2020,67.2,1209.1064375,0.002185701050837568,0.1,260.97271130320024,252.01133679446386,386,2.0,252.01133679446386,304214016,5359139,0.012886992009574164
Mon May 18 18:38:51 2020,67.0,1204.86371875,0.0,0.1,245.98161501946583,241.6912380133124,386,2.0,241.6912380133124,304214016,5823109,0.015424511832009503
Mon May 18 18:38:57 2020,67.6,1205.68640625,0.0,0.1,257.9679607731162,266.7200544380226,386,2.0,266.7200544380226,304214016,5716012,0.01909050704442869
Mon May 18 18:39:04 2020,68.0,1201.05921875,0.0021723857132795303,0.1,260.46905284415266,254.38637271101143,386,2.0,254.38637271101143,304214016,5407096,0.013929464780126405
Mon May 18 18:39:12 2020,67.2,1204.8884374999996,0.001796996495763775,0.1,210.248594703784,204.31850613521567,386,2.0,204.31850613521567,304214016,10628804,0.017764128024781733
Mon May 18 18:39:18 2020,67.2,1201.0280000000002,0.006572625495545082,0.1,224.56470596483297,211.63854240197915,386,2.0,211.63854240197915,304214016,5742831,0.018157730804168857
Mon May 18 18:39:26 2020,67.6,1209.2115312500002,0.0017949190585118235,0.1,209.10806525320385,200.49245398096886,386,2.0,200.49245398096886,304214016,5217664,0.018980990388760596
Mon May 18 18:39:32 2020,67.8,1204.19634375,0.0,0.1,213.38958422701148,200.49000895099343,386,2.0,200.49000895099343,304214016,10747358,0.027805658790657297
Mon May 18 18:39:40 2020,67.9,1206.0579999999998,0.01072095760591714,0.1,223.531965875192,202.8047811897225,386,2.0,202.8047811897225,304214016,4933751,0.012703428202482556
Mon May 18 18:39:46 2020,67.6,1206.31225,0.0021877003642835763,0.1,213.73832041496297,209.36291979234343,386,2.0,209.36291979234343,304214016,5474566,0.017611127504421776
Mon May 18 18:39:54 2020,67.9,1202.4320624999998,0.0017992254651731261,0.1,233.71939315002464,221.48465971337976,385,2.0,221.48465971337976,304214016,5354968,0.012997789215316502
Mon May 18 18:40:00 2020,67.2,1204.0119062499996,0.0,0.1,205.87714086166096,190.4580722950176,385,2.0,190.4580722950176,304214016,5561476,0.014056035592427544
Mon May 18 18:40:08 2020,68.2,1200.9064375,0.007184478372250977,0.1,319.52967530827704,360.48120199196853,387,2.0,360.48120199196853,304214016,4925300,0.023683603480056967
Mon May 18 18:40:14 2020,67.2,1206.26825,0.0021875400439354,0.1,216.12895110738742,212.6288871218427,387,2.0,212.6288871218427,304214016,5825216,0.01851785400302142
Mon May 18 18:40:22 2020,71.8,1206.042,0.0017964160737713691,0.1,207.486061158268,199.7614718683931,387,2.0,199.7614718683931,304214016,10457803,0.02096016492287484
Mon May 18 18:40:28 2020,69.7,1205.7810312499996,0.0,0.1,221.55024248904138,216.07174984589005,387,2.0,216.07174984589005,304214016,5349305,0.013874639899541205
Mon May 18 18:40:36 2020,67.1,1202.36040625,0.0,0.1,212.04033932912373,197.1508738770787,387,2.0,197.1508738770787,304214016,6043355,0.016433890573419953
Mon May 18 18:40:42 2020,67.3,1205.992125,0.0021864059282392227,0.1,214.4864263544129,205.30352125055424,387,2.0,205.30352125055424,304214016,10023866,0.020479365514037968
Mon May 18 18:40:49 2020,68.2,1203.5834375000004,0.0,0.1,213.65657314339037,188.7624435471494,387,2.0,188.7624435471494,304214016,5178674,0.01382082311117057
Mon May 18 18:40:57 2020,70.4,1200.8924999999995,0.0017921063049675004,0.1,232.25698231513616,223.47566122451758,387,2.0,223.47566122451758,304214016,5828242,0.013416909268013495
Mon May 18 18:41:03 2020,69.2,1202.80975,0.002184747442421544,0.1,199.68592070065728,175.21674879860737,387,2.0,175.21674879860737,304214016,5221490,0.0172844863031075
Mon May 18 18:41:11 2020,67.8,1200.9971875,0.0017824718217314094,0.1,235.10802759337614,254.89346433550256,387,2.0,254.89346433550256,304214016,5862124,0.01757334440725994
Mon May 18 18:41:17 2020,67.2,1205.86159375,0.0021831686808907198,0.1,322.45402137496836,228.57776599836959,387,2.0,228.57776599836959,304214016,5932855,0.017518727065560867
Mon May 18 18:41:25 2020,78.1,1202.6909374999998,0.0035940479723866508,0.1,330.11330595627186,257.6932393801273,387,2.0,257.6932393801273,304214016,30793288,0.09334612970916437
Mon May 18 18:41:31 2020,67.1,1203.824375,0.002186196191896398,0.1,239.82571644380215,254.47323057482745,387,2.0,254.47323057482745,304214016,6288661,0.015019922403546413
Mon May 18 18:41:39 2020,67.7,1208.2775625000004,0.012564297763871244,0.1,235.84981858948888,224.00348066946887,387,2.0,224.00348066946887,304214016,6161615,0.01598413837849777
Mon May 18 18:41:45 2020,67.2,1205.6185000000005,0.002183597827176942,0.1,218.14141765281585,209.62538633303623,387,2.0,209.62538633303623,304214016,6575513,0.03542805499042485
Mon May 18 18:41:53 2020,66.9,1200.88796875,0.0018008232359034925,0.1,220.0605940987744,208.17516102960982,387,2.0,208.17516102960982,304214016,4576127,0.012808419683100229
Mon May 18 18:42:00 2020,67.0,1200.87240625,0.0017860226536408309,0.1,209.85766649348201,193.9620645207842,387,2.0,193.9620645207842,304214016,4959146,0.016015357245381986
Mon May 18 18:42:08 2020,67.8,1201.0353749999995,0.0017971638674001977,0.1,216.55824077789882,209.54930186475517,387,2.0,209.54930186475517,304214016,4801744,0.0188908533348542
Mon May 18 18:42:14 2020,67.4,1202.8883125000002,0.0021960338404730497,0.1,206.2075726272294,198.0822476142289,387,2.0,198.0822476142289,304214016,5780058,0.01751735455386098
